_id,_time_c,_time_u,location,date,type,competition,face,distance,distance_units,maxshotsinserie,maxseries,bowsetup_id,arrowset_id,sightadviceaccept_shot_id,meteo_weather,meteo_wind,meteo_winddir,notes,unrecorded_volume,unrecorded_score,time_prep,time_shoot,time_warn,forced_end,archived,_aid
1502,1711281017,1711281017,Antalya,1711238400,1,0,10,70.0,0,1,191,12,14,,1.0,1.0,,"getraind op q van gisteren en ging goed, goede groepjes",191,,,,,,0,r1iJvHbkTs7K
1503,1711281732,1711281732,Antalya,1711238400,1,0,10,70.0,0,6,6,12,14,,1.0,5.0,,,,,,,,,0,r1iJvHbkTs7K
1504,1711285265,1711285272,Antalya,1711238400,1,0,10,70.0,0,6,6,12,10,,1.0,4.0,,test 380,,,,,,,0,r1iJvHbkTs7K
1505,1711288188,1711288188,Antalya,1711238400,1,0,10,70.0,0,1,46,12,14,,1.0,4.0,,training namiddag,46,,,,,,0,r1iJvHbkTs7K
1506,1711358805,1711358805,Antalya,1711324800,1,1,10,70.0,0,6,6,12,10,,1.0,2.0,,,,334.0,,,,,0,r1iJvHbkTs7K
1507,1711358828,1711358828,Antalya,1711324800,1,1,10,70.0,0,6,6,12,10,,1.0,3.0,,,,333.0,,,,,0,r1iJvHbkTs7K
1508,1711358851,1711358851,Antalya,1711324800,1,0,10,70.0,0,1,74,12,10,,1.0,3.0,,vm training,74,,,,,,0,r1iJvHbkTs7K
1509,1711390640,1711390640,Antalya,1711324800,1,0,10,70.0,0,1,130,12,10,,1.0,2.0,,"matchen en trainen

let op: tab indraaien en onderste vingers tegen nok zetten, iets meer gevoel van midden en ringvinger te trekken....",130,,,,,,0,r1iJvHbkTs7K
1510,1711561375,1711561375,kjss outdoor,1711497600,1,0,10,70.0,0,1,65,12,10,,3.0,,,goed proberen letten openen R schouder maar wat stijf en hierdoor moeilijk,65,,,,,,0,r1iJvHbkTs7K
1511,1711561432,1711561432,kjss outdoor,1711497600,1,0,10,70.0,0,1,130,12,10,,3.0,,,"opm: L onder-zij schouderbladspier licht opspannen en druk houden, terug goede groepen",130,,,,,,0,r1iJvHbkTs7K
1512,1711561475,1711561475,kjss outdoor,1711497600,1,0,10,70.0,0,1,156,12,10,,2.0,,,namiddagsessie goede pijlen binnen 9.5 mindere 8/7 of soms 6 Links en voormiddag fouten rechts,156,,,,,,0,r1iJvHbkTs7K
1513,1711634256,1711634256,KJSS Rumst,1711584000,1,0,10,70.0,0,6,6,13,10,,3.0,5.0,,,,,,,,,0,r1iJvHbkTs7K
1514,1711634271,1711634271,kjss outdoor,1711584000,1,0,10,70.0,0,6,6,13,10,,3.0,6.0,,,,,,,,,0,r1iJvHbkTs7K
1515,1711634280,1711634742,kjss outdoor,1711584000,1,0,10,70.0,0,6,6,12,10,,3.0,4.0,,,,,,,,,0,r1iJvHbkTs7K
1516,1711634289,1711652256,kjss outdoor,1711584000,1,0,10,70.0,0,6,6,12,10,,3.0,5.0,,,,,,,,,0,r1iJvHbkTs7K
1517,1711700495,1711700495,kjss outdoor,1711584000,1,0,10,70.0,0,1,36,13,10,,3.0,5.0,,opwarmen,36,,,,,,0,r1iJvHbkTs7K
1518,1711721309,1711721309,kjss outdoor,1711670400,1,0,10,70.0,0,6,6,13,10,,2.0,4.0,,nokpuntje verhoogt 1.5mm,,,,,,,0,r1iJvHbkTs7K
1519,1711725254,1711725254,kjss outdoor,1711670400,1,0,10,70.0,0,6,6,12,10,,2.0,3.0,,,,,,,,,0,r1iJvHbkTs7K
1520,1711732011,1711732011,kjss outdoor,1711670400,1,0,10,70.0,0,1,53,12,10,,3.0,2.0,,"matchen tegen mister 28

gemiddeld 319... 

veel hoogte verschil 9s en 8'en",53,,,,,,0,r1iJvHbkTs7K
1521,1712131380,1712131380,kjss outdoor,1711929600,1,0,10,70.0,0,1,135,12,10,,1.0,2.0,,goed gevoel,135,,,,,,0,r1iJvHbkTs7K
1522,1712146451,1712152887,Antalya,1712102400,1,0,10,70.0,0,1,160,12,10,,1.0,,,"OP en namiddag training 

morgend zeer goed gevoel maar wat raar begin

namiddag letten op in lijn behouden",210,,,,,,0,r1iJvHbkTs7K
1523,1712146468,1712146468,Antalya,1712102400,1,0,10,70.0,0,6,6,12,10,,1.0,4.0,,,,,,,,,0,r1iJvHbkTs7K
1524,1712261271,1712261281,Antalya,1712188800,1,1,10,70.0,0,6,0,12,10,,,,,Proefpijlen,20,,,,,,0,r1iJvHbkTs7K
1525,1712261271,1712261303,Antalya,1712188800,1,1,10,70.0,0,6,6,12,10,,1.0,2.0,,meer openen! Rechts,,324.0,,,,,0,r1iJvHbkTs7K
1526,1712261271,1712261314,Antalya,1712188800,1,1,10,70.0,0,6,6,12,10,,1.0,2.0,,,,314.0,,,,,0,r1iJvHbkTs7K
1527,1712297160,1712297160,Antalya,1712188800,1,0,10,70.0,0,1,109,12,10,,1.0,,,"vlotheid, timing!",109,,,,,,0,r1iJvHbkTs7K
1528,1712386752,1712386752,Antalya,1712275200,1,0,10,70.0,0,1,175,12,10,,1.0,3.0,,matches + training + team matches training,175,,,,,,0,r1iJvHbkTs7K
1529,1712424570,1712424570,Antalya,1712361600,1,0,10,70.0,0,1,135,12,10,,1.0,,,teams + trainen (ging goed in de windl,135,,,,,,0,r1iJvHbkTs7K
1530,1712611622,1712611622,kjss outdoor,1712534400,1,0,10,70.0,0,1,100,13,10,,1.0,,,,100,,,,,,0,r1iJvHbkTs7K
1531,1712672737,1712672737,kjss outdoor,1712620800,1,0,10,70.0,0,1,325,13,10,,3.0,8.0,,zeer veel wind! doel van training: goed op timing letten. omdat er zoveel wind was kon ik niet anders als erbij neerleggen en niks meer van aantrekken... ging ondanks de wind echt nog goed. vizier binnen rood & go,325,,,,,,0,r1iJvHbkTs7K
1532,1712753108,1712753108,Herentals,1712707200,1,0,10,70.0,0,6,6,13,10,,1.0,1.0,,letten op vlotte timing en eerst schouder binnen brengen + ontspannen handen,,,,,,,0,r1iJvHbkTs7K
1533,1712756231,1712756231,Herentals,1712707200,1,0,10,70.0,0,6,6,13,10,,1.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1534,1712818736,1712818736,Herentals,1712707200,1,0,10,70.0,0,1,413,13,10,,2.0,,,"goed en sterk gevoel, vooral gelet op timing en afwerking",413,,,,,,0,r1iJvHbkTs7K
1535,1712822340,1712822340,Herentals,1712793600,1,0,10,70.0,0,6,6,13,10,,2.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1536,1712825613,1712844007,Herentals,1712793600,1,0,10,70.0,0,6,6,13,10,,2.0,1.0,,nog aanpssen was met groene arf dx,,,,,,,0,r1iJvHbkTs7K
1537,1712843959,1712843976,Herentals,1712793600,1,2,10,70.0,0,6,6,13,10,,2.0,1.0,,,,,,,,,0,r1iJvHbkTs7K
1538,1712846248,1712846248,Herentals,1712793600,1,2,10,70.0,0,6,6,13,10,,2.0,2.0,,,,,,,,,0,r1iJvHbkTs7K
1539,1712849129,1712849129,Herentals,1712793600,1,0,10,70.0,0,1,250,13,10,,1.0,1.0,,vlotheid erin houden,250,,,,,,0,r1iJvHbkTs7K
1540,1713004793,1713004793,kjss outdoor,1712880000,1,0,10,70.0,0,1,225,13,10,,1.0,,,timing zoals laatste. dagen!,225,,,,,,0,r1iJvHbkTs7K
1541,1713016112,1713084041,kjss outdoor,1712966400,1,0,10,70.0,0,1,228,13,10,,1.0,5.0,,"matchtraining tegen mr 28... weet alles verloren maar veel wind (lukte niet zo goed als gisteren en eergisteren op timing vlot te houden en een enkele q te hebben) 

322 gemiddeld 26.8",265,,,,,,0,r1iJvHbkTs7K
1542,1713278659,1713278659,kjss outdoor,1713225600,1,0,10,70.0,0,1,135,13,10,,4.0,8.0,3.0,heeel veel wind! en koud na 135 besloten naar binnen te gaan en pijlen te testen uit de wind,135,,,,,,0,r1iJvHbkTs7K
1543,1713340675,1713340681,KJSS Rumst,1713225600,1,0,10,70.0,0,1,135,13,16,,6.0,,,testen pijlen 30m,135,,,,,,0,r1iJvHbkTs7K
1544,1713432842,1713441750,Herentals,1713312000,1,0,10,70.0,0,1,450,13,16,,4.0,,,,378,,,,,,0,r1iJvHbkTs7K
1546,1713441694,1713441717,Herentals,1713312000,1,0,10,70.0,0,6,6,13,16,,4.0,,,tijdens situation met 6p proberen 57 voor een punt te halen,,331.0,,,,,0,r1iJvHbkTs7K
1547,1713441729,1713441729,Herentals,1713312000,1,0,10,70.0,0,6,6,13,16,,4.0,,,tijdens situation met 6p proberen 57 voor een punt te halen,,328.0,,,,,0,r1iJvHbkTs7K
1548,1713511918,1713511918,Herentals,1713398400,1,0,10,70.0,0,1,450,13,16,,2.0,,,testing tiller en nokpuntje,450,,,,,,0,r1iJvHbkTs7K
1549,1713513736,1713533655,Herentals,1713484800,1,0,10,70.0,0,6,6,13,20,,4.0,3.0,,"letten op hand met arm iets uitdraaien en bovenin grip druk houden doorwerken met rug openen 

20dr 6mm tiller 11mmnock",,,,,,,0,r1iJvHbkTs7K
1550,1713518842,1713533799,Herentals,1713484800,1,0,10,70.0,0,6,6,13,25,,4.0,3.0,,"18dt 2mm tiller 17mm nock

nog aanpassen was met 380-4-E set....",,,,,,,0,r1iJvHbkTs7K
1551,1713531282,1713533757,Herentals,1713484800,1,0,10,70.0,0,6,6,13,20,,3.0,5.0,,"eerste ronde veel verloren, proefrondes waren nog zeer goed

letten op: hand iets uitzetten met drukpunt hooger in grip. rug openen. ankeren en los met hand naar binnen. lkant bowarm maintain naar midden nawerken met rug",,,,,,,0,r1iJvHbkTs7K
1552,1713708694,1713708694,Herentals,1713484800,1,0,10,70.0,0,1,230,13,20,,3.0,,,,230,,,,,,0,r1iJvHbkTs7K
1553,1713711861,1713711861,KJSS Rumst,1713657600,1,0,10,70.0,0,1,105,13,20,,2.0,3.0,,test nieuwe pees kopie 18dr 6-11mm 777,105,,,,,,0,r1iJvHbkTs7K
1554,1713877514,1713877514,Shanghai,1713830400,1,0,10,70.0,0,1,180,13,20,,2.0,,,"goed gevoel, ondanks jetlag voelde mijn armen wel nog steeds heel sterk en deed gewoon mijn Q Waardoor het heel goed groepte ook. zelfs eens 60 geschoten",180,,,,,,0,r1iJvHbkTs7K
1555,1713959556,1713959576,Shanghai,1713916800,1,1,10,70.0,0,6,0,13,20,,,,,Proefpijlen,24,,,,,,0,r1iJvHbkTs7K
1556,1713959556,1713959613,Shanghai,1713916800,1,1,10,70.0,0,6,6,13,20,,1.0,,,ging goed. goede condities en vlotte timing + sterk vooraan met overtuiging naar midden zat er altijd in,,334.0,,,,,0,r1iJvHbkTs7K
1557,1713959556,1713959745,Shanghai,1713916800,1,1,10,70.0,0,6,6,13,20,,1.0,3.0,,"goede omstandigheden wel iets meer wind maar eig maar 1 keer effect gehad. wel een 7 rechts... + 3x6 waarvan 1 onverklaarbaar waarom (L) en 1tje R door net voor lossen voorhand naar daar te brengen. en 1tje laag door slecht af te werken (afgeleid door sight moving en niet naar midden)

mentaal zat het goed. trok er mij weinig van aan en had plezier. merkte dat ik iets minder op het negatieve gefocust was dan anders",,327.0,,,,,0,r1iJvHbkTs7K
1558,1713959795,1713959795,Shanghai,1713916800,1,0,10,70.0,0,1,75,13,20,,1.0,,,good training! goede groepen en vlotte timing met sterke schoten,75,,,,,,0,r1iJvHbkTs7K
1559,1714050739,1714050739,Shanghai,1714003200,1,0,10,70.0,0,1,75,13,20,,1.0,,,,75,,,,,,0,r1iJvHbkTs7K
1560,1714050765,1714050765,Shanghai,1714003200,1,0,10,70.0,0,1,80,13,20,,1.0,,,,80,,,,,,0,r1iJvHbkTs7K
1561,1714120917,1714120917,Shanghai,1714089600,1,0,10,70.0,0,1,100,13,20,,1.0,3.0,,"eliminatierondes overtuigend schieten beetje jammer veel 9s net geen 10. 1x buiten geel. big mistake (stond iets te lang) 7 28. 26. 27 6-0 tegen Temino

vlotte schoten zoals op training met afwerking L en dynamica rechts zat er goed in altijd",100,,,,,,0,r1iJvHbkTs7K
1562,1714404887,1714404887,KJSS Rumst,1714348800,1,0,10,70.0,0,1,283,13,16,,2.0,2.0,,getest met extra stukje leer maar hierdoor moeilijk rond pees. verloor grip wat en hierdoor geen goed gevoel en score. daarna ook treklengte iets ingekort en leer weg. toen was het terug gegroepeerd in het geel,283,,,,,,0,r1iJvHbkTs7K
1563,1714735776,1714735781,Lippelo,1714608000,1,0,10,70.0,0,1,315,13,20,,1.0,,,na baoc eerste trainingsdag stage,315,,,,,,0,r1iJvHbkTs7K
1564,1714741454,1715095235,Lippelo,1714521600,1,1,10,70.0,0,6,0,13,20,,,,,Proefpijlen,18,,,,,,0,r1iJvHbkTs7K
1565,1714741454,1715095222,Lippelo,1714521600,1,1,10,70.0,0,6,6,13,20,,,4.0,,,,328.0,,,,,0,r1iJvHbkTs7K
1566,1714741454,1715095230,Lippelo,1714521600,1,1,10,70.0,0,6,6,13,20,,,5.0,,,,324.0,,,,,0,r1iJvHbkTs7K
1567,1714824390,1714824390,Lippelo,1714694400,1,0,10,70.0,0,1,215,13,20,,4.0,,,,215,,,,,,0,r1iJvHbkTs7K
1568,1715011022,1715095260,Herentals,1714953600,1,1,10,70.0,0,6,0,13,20,,,,,Proefpijlen + finales,54,,,,,,0,r1iJvHbkTs7K
1569,1715011022,1715011030,,1714953600,1,1,10,70.0,0,6,6,13,20,,,,,,,0.0,,,,,0,r1iJvHbkTs7K
1570,1715011022,1715011030,,1714953600,1,1,10,70.0,0,6,6,13,20,,,,,,,0.0,,,,,0,r1iJvHbkTs7K
1571,1715011055,1715011107,Essen,1714780800,1,0,10,70.0,0,1,50,13,20,,1.0,,,,50,,,,,,0,r1iJvHbkTs7K
1572,1715011099,1715011099,Essen,1714953600,1,0,10,70.0,0,1,238,13,20,,1.0,,,vlot en narichten pols naar midden en niet schuin,238,,,,,,0,r1iJvHbkTs7K
1573,1715095167,1715095167,KJSS Rumst,1714435200,1,0,10,70.0,0,1,275,13,20,,2.0,,,,275,,,,,,0,r1iJvHbkTs7K
1574,1715163859,1715163864,Essen,1715040000,1,0,10,70.0,0,1,222,13,20,,2.0,,,training + team en mixed team training,222,,,,,,0,r1iJvHbkTs7K
1575,1715163911,1715163946,Essen,1715126400,1,1,10,70.0,0,6,0,13,20,,,,,Proefpijlen ervoor nog op practice veld geschoten,70,,,,,,0,r1iJvHbkTs7K
1576,1715163911,1715164049,Essen,1715126400,1,1,10,70.0,0,6,6,13,20,,,,,"van nicolas opdracht gekregen dag ervoor na te denken over gameplan en is geworden: (ging op trainingveld 1e 2 rondes mega goed, zeer goede groep... daarna terug open geen idee waarom) 

2 words:
- timing
- stability

Hieronder dient enkel ter hulp bij visualisatie!!! De 2 woorden + ~let it~ is goed! Let it happen...
""***Hand in grip en elleboog buiten zetten*** MIX van vooraan L schouder zoals turkije (onspannen en zelfs het gevoel van uit lijn maar toch tegendruk richting X), ankeren, MET achteraan R toekomen zoals in korea en stretch enkel op zijkant 'vingers uit elkaar duwen' MET release op treintje + follow trough zoals hier hand enkel kantelen""


goed gestart maar na gang 4 blokkeerde het en ontploftte het bij los (veel te gespannen)",,321.0,,,,,0,r1iJvHbkTs7K
1577,1715163911,1715164149,Essen,1715126400,1,1,10,70.0,0,6,6,13,20,,3.0,3.0,,bang 2e ronde in gegaan met 1e ronde 2 6en. later nog een 5 geschoten... veel zoeken vanuit vorige ronde maar dit proberen afzetten en zonder nadenken schieten maar met enkel: timing(vlot houden) en in beweging blijven met afwerking vooraan in achterhoofd,,314.0,,,,,0,r1iJvHbkTs7K
1578,1715233271,1715233277,Essen,1715126400,1,0,10,70.0,0,1,235,13,20,,,,,R hand iets anders. druk op ring 0% en gewoon op fe pees leggen. wel letten op goed (IN RELAXED WAY) vanuit rechtse schouderblad rug te openen zodat pink aansluit tegen hals,235,,,,,,0,r1iJvHbkTs7K
1579,1715329874,1715329874,Essen,1715212800,1,0,10,70.0,0,1,200,13,20,,1.0,,,,200,,,,,,0,r1iJvHbkTs7K
1580,1715340364,1715340364,Essen,1715299200,1,0,10,70.0,0,1,200,13,20,,1.0,,,vingers + vlotte potion bij ankeren terwijl vizier groot binnen 8 en met 2 ogen open,200,,,,,,0,r1iJvHbkTs7K
1581,1715600858,1715601041,KJSS Rumst,1715558400,1,2,10,70.0,0,7,6,14,14,,1.0,3.0,2.0,,,,,,,1.0,0,r1iJvHbkTs7K
1582,1715611683,1715611701,kjss outdoor,1715558400,1,2,10,70.0,0,1,220,15,16,,1.0,,,"testing, vanallds getest, zie blad foto voor meer uitleg...",220,,,,,,0,r1iJvHbkTs7K
1583,1715681035,1715681041,kjss outdoor,1715644800,1,0,10,70.0,0,1,100,14,14,,1.0,4.0,,"viel goed mee in de wind, goede groepjes en sterk gevoel van schieten. gewoon een lichte trainingsessie. hierna nog even met zwaardere (paarse) 100pijlen + static...",100,,,,,,0,r1iJvHbkTs7K
1584,1715783146,1715783146,kjss outdoor,1715644800,1,0,10,70.0,0,1,150,13,20,,1.0,,,,150,,,,,,0,r1iJvHbkTs7K
1585,1715783191,1715783191,Herentals,1715731200,1,0,10,70.0,0,1,50,13,14,,1.0,,,opnames Sporza... weinig tijd om te trainen maar was wel situatie presteren met camera,50,,,,,,0,r1iJvHbkTs7K
1586,1715932474,1715932481,Herentals,1715817600,1,0,10,70.0,0,1,373,14,14,,4.0,,,"Zit echt goed , gaat echt goed nu gewoon simpel en vlot houden met simpele aandachtspuntjes. Maar wel letten op druk voor (balans) Goeie compacte groepen ookal is vlucht soms minder goed zit er altijd vij",373,,,,,,0,r1iJvHbkTs7K
1587,1715955216,1715955216,kjss outdoor,1715904000,1,0,10,70.0,0,1,254,14,14,,3.0,5.0,,zelfde goede lijn zoals heel de week.  zelfs in wind redelijk goed,254,,,,,,0,r1iJvHbkTs7K
1588,1716024501,1716028991,kjss outdoor,1715990400,1,0,10,70.0,0,9,4,14,14,,2.0,,,met pins en 1 pijl C1 de rest is c2,,,,,,,0,r1iJvHbkTs7K
1589,1716027431,1716029022,kjss outdoor,1715990400,1,0,10,70.0,0,9,4,14,14,,3.0,,,iets meer letten op hoofd niet bewegen bij ankering en met hand naar ankerpunt zonder daarna nog te bewegen,,,,,,,0,r1iJvHbkTs7K
1590,1716195704,1716270728,kjss outdoor,1715990400,1,0,10,70.0,0,1,130,14,14,,3.0,,,"ging goed letten op aandachtspunten laatste periode sinds blauwe: vingers zetten en 3e niet echt gebruiken, ontspannen hand vanuit rug rustig opbouwen en voorhand op knop blijven drukken, licht met balans spelen tegendruk en narichten pols in lijn",130,,,,,,0,r1iJvHbkTs7K
1591,1716195809,1716195809,Antalya,1716163200,1,0,10,70.0,0,1,163,14,14,,1.0,,,"ging goed eerst warmup 5m 50% daarna 70m en goeie groepjes alles in het geel, ookal was er beetje wind. voelde allemaal easy aan en sterk, aandachtspunten waren makkelijk te doen",163,,,,,,0,r1iJvHbkTs7K
1592,1716213636,1716213636,antalya,1716163200,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,327.0,,,,,0,r1iJvHbkTs7K
1593,1716213657,1716213657,Antalya,1716163200,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1594,1716276534,1716276534,Antalya,1716249600,1,0,10,70.0,0,9,4,14,14,,1.0,4.0,,,,,,,,,0,r1iJvHbkTs7K
1595,1716278678,1716278678,Antalya,1716249600,1,0,10,70.0,0,9,4,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1596,1716289901,1716289901,Antalya,1716249600,1,0,10,70.0,0,1,160,14,14,,1.0,,,,160,,,,,,0,r1iJvHbkTs7K
1597,1716297737,1716297737,Antalya,1716249600,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1598,1716300129,1716300129,Antalya,1716249600,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1599,1716357391,1716359293,Antalya,1716249600,1,0,10,70.0,0,1,244,14,14,,1.0,,,afternoon,184,,,,,,0,r1iJvHbkTs7K
1600,1716361440,1716361440,Antalya,1716336000,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1601,1716364778,1716364778,Antalya,1716336000,1,0,10,70.0,0,6,6,14,14,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1602,1716378421,1716378421,Antalya,1716336000,1,0,10,70.0,0,1,108,14,14,,1.0,,,,108,,,,,,0,r1iJvHbkTs7K
1603,1716452513,1716452513,Antalya,1716336000,1,0,10,70.0,0,1,240,14,14,,1.0,,,,240,,,,,,0,r1iJvHbkTs7K
1604,1716464795,1716464795,Antalya,1716422400,1,0,10,70.0,0,1,183,14,14,,1.0,,,letten op ontspannen trek(onder)arm en meer vanuit rug,183,,,,,,0,r1iJvHbkTs7K
1605,1716466012,1716470333,Antalya,1716422400,1,0,10,70.0,0,6,6,14,26,,1.0,5.0,,"goed gevoel (attitude) en gevoel van zelfde te doen als deze ochtend wat hele goede groepen opleverde... jammer dat het nu vaak niet raakte + inschattingsfouten en soms hoog laag zat. was wel iets meer wind maar qua Q redelijk goed, ontspannen en vingers+  vanuit backtension + afwerking",,,,,,,0,r1iJvHbkTs7K
1606,1716493532,1716527603,Antalya,1716422400,1,0,10,70.0,0,1,0,14,26,,1.0,5.0,,"Strategy opschrijven op fysical briefje ""zoals turkije en net na essen: rechts vingers en ankering schuin omhoog langs gezicht met backtension rotation "" 

competition in afternoon. 1 ronde quali + matches matches gingen wel goed",100,,,,,,0,r1iJvHbkTs7K
1607,1716550792,1716550792,Antalya,1716508800,1,0,10,70.0,0,1,165,14,26,,1.0,,,technique & matches + quick shooting,165,,,,,,0,r1iJvHbkTs7K
1608,1716816217,1716816217,kjss outdoor,1716768000,1,0,0,5.0,0,1,100,13,20,,1.0,,,routine en timing,100,,,,,,0,r1iJvHbkTs7K
1609,1716816237,1716816237,kjss outdoor,1716768000,1,0,10,70.0,0,1,100,13,20,,1.0,,,,100,,,,,,0,r1iJvHbkTs7K
1610,1716816262,1716816262,kjss outdoor,1716768000,1,0,10,70.0,0,1,100,14,26,,1.0,,,"ging best, goeie groep en spinwing test, niet speciaal",100,,,,,,0,r1iJvHbkTs7K
1611,1716882946,1716882946,kjss outdoor,1716854400,1,0,10,70.0,0,6,6,14,26,,1.0,3.0,,spinwings test,,,,,,,0,r1iJvHbkTs7K
1612,1716885234,1716885234,kjss outdoor,1716854400,1,0,10,70.0,0,6,6,14,26,,1.0,3.0,,test terug elivanes om te vergelijken,,,,,,,0,r1iJvHbkTs7K
1613,1716888887,1716888887,kjss outdoor,1716854400,1,0,10,70.0,0,1,90,14,26,,1.0,3.0,,goed letten vanuit rug en aandachtspunteen zoals op papiertje: zachte ontspannen hook met wijsvinger tegen pijl toekomen vanuit rug blijven drukken en denken aan afwerking met finish,90,,,,,,0,r1iJvHbkTs7K
1614,1716965475,1716965512,kjss outdoor,1716854400,1,0,10,70.0,0,1,300,14,26,,1.0,3.0,,"goed gevoel, letten op aandachtspunten. voelde sterk aan en gorde groepen, geel was makkelijk. namiddag regen maar vanonder parasol geschoten",150,,,,,,0,r1iJvHbkTs7K
1615,1717102157,1717102157,Kamnik,1717027200,1,0,10,70.0,0,1,118,14,26,,2.0,3.0,,"official practice 

Extra puntjes vandaag:
- schouders ontspannen bij in lijn komen
- lichtelijk druk vooraan en denk aan afwerking",118,,,,,,0,r1iJvHbkTs7K
1616,1717102188,1717102277,Kamnik,1717027200,1,1,10,70.0,0,6,0,14,26,,,,,Proefpijlen,18,,,,,,0,r1iJvHbkTs7K
1617,1717102188,1717102217,Kamnik,1717027200,1,1,10,70.0,0,6,6,14,26,,5.0,,,1 big mistake L 7,,327.0,,,,,0,r1iJvHbkTs7K
1618,1717102188,1717102271,Kamnik,1717027200,1,1,10,70.0,0,6,6,14,26,,3.0,1.0,,"started with 6 and finish with 2x7

some bad ends but also some good ends
(lost sometimes backtension and in the front) not in line",,323.0,,,,,0,r1iJvHbkTs7K
1619,1717172987,1717172992,club Slovenië,1717113600,1,0,10,70.0,0,1,60,14,26,,4.0,,,"heel veel regen maar konden van binnen naar buiten schieten ging goed, letten op niet teveel wegschuiven met 3e vinger",60,,,,,,0,r1iJvHbkTs7K
1620,1717173070,1717173070,kamnik,1717113600,1,1,10,70.0,0,1,25,14,26,,5.0,4.0,7.0,team match heel veel regen. ging wel ok bij mij paar inschattingsfouten en niet genoeg afwerken soms. helaas verloren tegen slovakije,25,,,,,,0,r1iJvHbkTs7K
1621,1717314902,1717314902,kamnik,1717200000,1,1,10,70.0,0,1,40,14,26,,2.0,3.0,,"kwam moeilijk op gang in het begin van de matchen (vooral R 6/7 dar ik niet voelde) heel veel moeten indraaien... maar nadien wel terug vlot, zekerder en beter afgewerkt en dan zat het terug op goed niveau",40,,,,,,0,r1iJvHbkTs7K
1622,1717572937,1717657382,Herentals,1717459200,1,0,10,70.0,0,1,375,14,26,,1.0,,,"balance backtension + front 

Achteraan vanuit rug zetten, ontspannen in hand en dichter brengen vanuit rug, Vooraan iets meer voorzichtig druk opbouwen (er is een connection backtension en front = BALANCE) DUS BLIJVEN DENKEN AAN BACKTENSION",375,,,,,,0,r1iJvHbkTs7K
1623,1717577005,1717579947,Herentals,1717545600,1,0,10,70.0,0,6,6,14,26,,1.0,,,"new string

was met spinwings training 410 pijlset",,,,,,,0,r1iJvHbkTs7K
1624,1717579962,1717579962,Herentals,1717545600,1,0,10,70.0,0,6,6,14,26,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1625,1717594583,1717594583,Herentals,1717545600,1,0,10,70.0,0,5,7,14,26,,1.0,,,,,,,,,,0,r1iJvHbkTs7K
1627,1717595123,1717598578,Herentals,1717545600,1,0,10,70.0,0,5,8,14,26,,1.0,,,,,,,,,1.0,0,r1iJvHbkTs7K
1628,1717595165,1717598310,Herentals,1717545600,1,0,10,70.0,0,5,8,14,26,,1.0,,,SPINWINGS,,,,,,,0,r1iJvHbkTs7K
1629,1717657366,1717657366,Herentals,1717545600,1,0,10,70.0,0,1,230,14,26,,1.0,,,,230,,,,,,0,r1iJvHbkTs7K
1630,1717657759,1717657759,Herentals,1717632000,1,0,10,70.0,0,6,6,14,26,,1.0,,,spinwings,,,,,,,0,r1iJvHbkTs7K
1631,1717750082,1717750090,Herentals,1717632000,1,0,10,70.0,0,1,180,14,26,,1.0,,,letten op aandachtspunten backtension 2 words ontspannen R hand en backtension blijven focussen 100proc elleboog schuin,140,,,,,,0,r1iJvHbkTs7K
1632,1717861974,1717862003,kjss outdoor,1717804800,1,0,0,5.0,0,1,105,14,26,,2.0,,,clear q toekomen vanuit rug backtension met elleboog in hoekje ontspannen hand ankeren denken aan stabilisation,105,,,,,,0,r1iJvHbkTs7K
1633,1717861993,1717862039,kjss outdoor,1717718400,1,0,0,5.0,0,1,380,14,26,,1.0,,,"clear q toekomen vanuit rug backtension met elleboog in hoekje ontspannen hand ankeren denken aan stabilisation

0 ook geprobeerd beetje spanning Linkse scapula linksonder",380,,,,,,0,r1iJvHbkTs7K
1634,1717864862,1717864862,kjss outdoor,1717804800,1,0,10,70.0,0,1,100,14,26,,2.0,,,clear q ontspannen ogen (i dont care loslaten) bij vlucht,100,,,,,,0,r1iJvHbkTs7K
1635,1718026970,1718026970,Puurs,1717372800,1,0,0,5.0,0,1,200,12,26,,6.0,,,powertraining,200,,,,,,0,r1iJvHbkTs7K
1636,1718110337,1718110341,kjss outdoor,1717977600,1,0,10,70.0,0,1,70,14,26,,3.0,7.0,,"short training a lot of wind and cold

clear Q! was ok",70,,,,,,0,r1iJvHbkTs7K
1637,1718111115,1718111115,kjss outdoor,1718064000,1,0,10,70.0,0,6,6,14,26,,1.0,5.0,,,,,,,,,0,r1iJvHbkTs7K
